2026-06-20 08:40:00 | YAHOOF-FIN | INFO     | 
================================================================================
2026-06-20 08:40:12 | YAHOOF-FIN | WARNING  | CDSL | sector='Financials' | metrics_dict has 31 keys: ['advances', 'basic_eps', 'basic_shares', 'capital_lease_obligations', 'deposits', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'interest_expense', 'interest_income', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'normalized_income', 'npa', 'operating_expenses', 'operating_income', 'retained_earnings', 'shares_outstanding', 'short_term_debt', 'tangible_book_value', 'tax_rate', 'total_assets', 'total_capitalization', 'total_debt', 'total_equity', 'total_liabilities', 'unusual_items']
2026-06-20 08:40:12 | YAHOOF-FIN | WARNING  | CELLO | sector='Consumer Discretionary' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:13 | YAHOOF-FIN | WARNING  | CHAMBLFERT | sector='Chemicals' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:13 | YAHOOF-FIN | WARNING  | COCHINSHIP | sector='Defence' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:14 | YAHOOF-FIN | WARNING  | COFORGE | sector='IT' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:14 | YAHOOF-FIN | WARNING  | DATAMATICS | sector='IT' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:15 | YAHOOF-FIN | WARNING  | DATAPATTNS | sector='Defence' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:15 | YAHOOF-FIN | WARNING  | DHARMAJ | sector='Chemicals' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:16 | YAHOOF-FIN | WARNING  | DRREDDY | sector='Pharma' | metrics_dict has 32 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'free_cash_flow', 'gross_profit', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'net_tangible_assets', 'normalized_income', 'operating_cash_flow', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
2026-06-20 08:40:17 | YAHOOF-FIN | WARNING  | ENGINERSIN | sector='Energy' | metrics_dict has 31 keys: ['accounts_receivable', 'basic_eps', 'basic_shares', 'capex', 'capital_lease_obligations', 'cash_and_equivalents', 'depreciation', 'diluted_eps', 'diluted_shares', 'ebit', 'ebitda', 'fixed_assets', 'interest_expense', 'invested_capital', 'long_term_debt', 'minority_interest', 'net_debt', 'net_profit', 'normalized_income', 'operating_cash_flow', 'operating_expenses', 'operating_income', 'revenue', 'shares_outstanding', 'short_term_debt', 'tax_rate', 'total_capitalization', 'total_debt', 'total_liabilities', 'unusual_items', 'working_capital']
